,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
142,Massaging,5,aged,257,0.7159533073929961,0.7509727626459144,0.8225806451612904,0.5633802816901409,0.43661971830985913,0.1774193548387097
143,Massaging,5,young,43,0.7906976744186046,0.7209302325581395,0.9583333333333334,0.42105263157894735,0.5789473684210527,0.041666666666666664
170,Massaging,6,aged,250,0.752,0.76,0.8595505617977528,0.5138888888888888,0.4861111111111111,0.1404494382022472
171,Massaging,6,young,50,0.78,0.7,0.875,0.3888888888888889,0.6111111111111112,0.125
198,Massaging,7,aged,255,0.807843137254902,0.7607843137254902,0.8877005347593583,0.4117647058823529,0.5882352941176471,0.11229946524064172
199,Massaging,7,young,45,0.7555555555555555,0.5777777777777777,0.8260869565217391,0.3181818181818182,0.6818181818181818,0.17391304347826086
226,Massaging,8,aged,257,0.7665369649805448,0.7587548638132295,0.8729281767955801,0.4868421052631579,0.5131578947368421,0.1270718232044199
227,Massaging,8,young,43,0.7441860465116279,0.6976744186046512,0.8275862068965517,0.42857142857142855,0.5714285714285714,0.1724137931034483
254,Massaging,9,aged,256,0.75390625,0.75390625,0.8532608695652174,0.5,0.5,0.14673913043478262
255,Massaging,9,young,44,0.8409090909090909,0.6136363636363636,0.8846153846153846,0.2222222222222222,0.7777777777777778,0.11538461538461539
4,Pref. Sampling,0,aged,258,0.627906976744186,0.7635658914728682,0.7700534759358288,0.7464788732394366,0.2535211267605634,0.22994652406417113
5,Pref. Sampling,0,young,42,0.8571428571428571,0.5952380952380952,0.9130434782608695,0.21052631578947367,0.7894736842105263,0.08695652173913043
32,Pref. Sampling,1,aged,260,0.6576923076923077,0.7653846153846153,0.7989130434782609,0.6842105263157895,0.3157894736842105,0.20108695652173914
33,Pref. Sampling,1,young,40,0.9,0.55,0.8461538461538461,0.0,1.0,0.15384615384615385
60,Pref. Sampling,2,aged,253,0.6047430830039525,0.7470355731225297,0.7458563535911602,0.75,0.25,0.2541436464088398
61,Pref. Sampling,2,young,47,0.7872340425531915,0.7021276595744681,0.896551724137931,0.3888888888888889,0.6111111111111112,0.10344827586206896
88,Pref. Sampling,3,aged,256,0.62890625,0.73046875,0.7473118279569892,0.6857142857142857,0.3142857142857143,0.25268817204301075
89,Pref. Sampling,3,young,44,0.6590909090909091,0.6136363636363636,0.75,0.45,0.55,0.25
116,Pref. Sampling,4,aged,257,0.6498054474708171,0.7042801556420234,0.7486338797814208,0.5945945945945946,0.40540540540540543,0.25136612021857924
117,Pref. Sampling,4,young,43,0.9069767441860465,0.7209302325581395,1.0,0.25,0.75,0.0
144,Pref. Sampling,5,aged,257,0.5953307392996109,0.6926070038910506,0.6989247311827957,0.676056338028169,0.323943661971831,0.3010752688172043
145,Pref. Sampling,5,young,43,0.813953488372093,0.6976744186046512,0.9583333333333334,0.3684210526315789,0.631578947368421,0.041666666666666664
172,Pref. Sampling,6,aged,250,0.648,0.744,0.7752808988764045,0.6666666666666666,0.3333333333333333,0.2247191011235955
173,Pref. Sampling,6,young,50,0.9,0.66,0.9375,0.16666666666666666,0.8333333333333334,0.0625
200,Pref. Sampling,7,aged,255,0.6509803921568628,0.6980392156862745,0.7379679144385026,0.5882352941176471,0.4117647058823529,0.2620320855614973
201,Pref. Sampling,7,young,45,0.7777777777777778,0.6,0.8695652173913043,0.3181818181818182,0.6818181818181818,0.13043478260869565
228,Pref. Sampling,8,aged,257,0.6653696498054474,0.7198443579766537,0.7734806629834254,0.5921052631578947,0.40789473684210525,0.2265193370165746
229,Pref. Sampling,8,young,43,0.8604651162790697,0.7209302325581395,0.9310344827586207,0.2857142857142857,0.7142857142857143,0.06896551724137931
256,Pref. Sampling,9,aged,256,0.63671875,0.75390625,0.7717391304347826,0.7083333333333334,0.2916666666666667,0.22826086956521738
257,Pref. Sampling,9,young,44,0.8863636363636364,0.6590909090909091,0.9615384615384616,0.2222222222222222,0.7777777777777778,0.038461538461538464
6,Reweighing,0,aged,258,0.7325581395348837,0.7906976744186046,0.8609625668449198,0.6056338028169014,0.39436619718309857,0.13903743315508021
7,Reweighing,0,young,42,0.8333333333333334,0.5714285714285714,0.8695652173913043,0.21052631578947367,0.7894736842105263,0.13043478260869565
34,Reweighing,1,aged,260,0.7846153846153846,0.7923076923076923,0.907608695652174,0.5131578947368421,0.4868421052631579,0.09239130434782608
35,Reweighing,1,young,40,0.8,0.55,0.7692307692307693,0.14285714285714285,0.8571428571428571,0.23076923076923078
62,Reweighing,2,aged,253,0.7391304347826086,0.7549407114624506,0.8453038674033149,0.5277777777777778,0.4722222222222222,0.15469613259668508
63,Reweighing,2,young,47,0.574468085106383,0.6170212765957447,0.6551724137931034,0.5555555555555556,0.4444444444444444,0.3448275862068966
90,Reweighing,3,aged,256,0.7578125,0.7890625,0.8763440860215054,0.5571428571428572,0.44285714285714284,0.12365591397849462
91,Reweighing,3,young,44,0.5909090909090909,0.6363636363636364,0.7083333333333334,0.55,0.45,0.2916666666666667
118,Reweighing,4,aged,257,0.7821011673151751,0.7587548638132295,0.8797814207650273,0.4594594594594595,0.5405405405405406,0.12021857923497267
119,Reweighing,4,young,43,0.7906976744186046,0.7906976744186046,0.9629629629629629,0.5,0.5,0.037037037037037035
146,Reweighing,5,aged,257,0.7315175097276264,0.7587548638132295,0.8387096774193549,0.5492957746478874,0.4507042253521127,0.16129032258064516
147,Reweighing,5,young,43,0.7906976744186046,0.6744186046511628,0.9166666666666666,0.3684210526315789,0.631578947368421,0.08333333333333333
174,Reweighing,6,aged,250,0.776,0.76,0.8764044943820225,0.4722222222222222,0.5277777777777778,0.12359550561797752
175,Reweighing,6,young,50,0.78,0.7,0.875,0.3888888888888889,0.6111111111111112,0.125
202,Reweighing,7,aged,255,0.8117647058823529,0.788235294117647,0.9090909090909091,0.45588235294117646,0.5441176470588235,0.09090909090909091
203,Reweighing,7,young,45,0.7333333333333333,0.5555555555555556,0.782608695652174,0.3181818181818182,0.6818181818181818,0.21739130434782608
230,Reweighing,8,aged,257,0.7937743190661478,0.7626459143968871,0.8950276243093923,0.4473684210526316,0.5526315789473685,0.10497237569060773
231,Reweighing,8,young,43,0.7441860465116279,0.7441860465116279,0.8620689655172413,0.5,0.5,0.13793103448275862
258,Reweighing,9,aged,256,0.78125,0.78125,0.8913043478260869,0.5,0.5,0.10869565217391304
259,Reweighing,9,young,44,0.7954545454545454,0.6136363636363636,0.8461538461538461,0.2777777777777778,0.7222222222222222,0.15384615384615385
0,Unmitigated-LR,0,aged,258,0.751937984496124,0.7868217054263565,0.8716577540106952,0.5633802816901409,0.43661971830985913,0.12834224598930483
1,Unmitigated-LR,0,young,42,0.7380952380952381,0.5714285714285714,0.782608695652174,0.3157894736842105,0.6842105263157895,0.21739130434782608
28,Unmitigated-LR,1,aged,260,0.8153846153846154,0.7923076923076923,0.9293478260869565,0.4605263157894737,0.5394736842105263,0.07065217391304347
29,Unmitigated-LR,1,young,40,0.6,0.55,0.6153846153846154,0.42857142857142855,0.5714285714285714,0.38461538461538464
56,Unmitigated-LR,2,aged,253,0.7549407114624506,0.7707509881422925,0.8674033149171271,0.5277777777777778,0.4722222222222222,0.13259668508287292
57,Unmitigated-LR,2,young,47,0.5531914893617021,0.6382978723404256,0.6551724137931034,0.6111111111111112,0.3888888888888889,0.3448275862068966
84,Unmitigated-LR,3,aged,256,0.76171875,0.79296875,0.8817204301075269,0.5571428571428572,0.44285714285714284,0.11827956989247312
85,Unmitigated-LR,3,young,44,0.45454545454545453,0.6363636363636364,0.5833333333333334,0.7,0.3,0.4166666666666667
112,Unmitigated-LR,4,aged,257,0.8015564202334631,0.7626459143968871,0.8961748633879781,0.43243243243243246,0.5675675675675675,0.10382513661202186
113,Unmitigated-LR,4,young,43,0.5581395348837209,0.6976744186046512,0.7037037037037037,0.6875,0.3125,0.2962962962962963
140,Unmitigated-LR,5,aged,257,0.7509727626459144,0.7704280155642024,0.8602150537634409,0.5352112676056338,0.4647887323943662,0.13978494623655913
141,Unmitigated-LR,5,young,43,0.6744186046511628,0.6976744186046512,0.8333333333333334,0.5263157894736842,0.47368421052631576,0.16666666666666666
168,Unmitigated-LR,6,aged,250,0.784,0.76,0.8820224719101124,0.4583333333333333,0.5416666666666666,0.11797752808988764
169,Unmitigated-LR,6,young,50,0.58,0.7,0.71875,0.6666666666666666,0.3333333333333333,0.28125
196,Unmitigated-LR,7,aged,255,0.8274509803921568,0.788235294117647,0.9197860962566845,0.4264705882352941,0.5735294117647058,0.08021390374331551
197,Unmitigated-LR,7,young,45,0.6222222222222222,0.6222222222222222,0.7391304347826086,0.5,0.5,0.2608695652173913
224,Unmitigated-LR,8,aged,257,0.7976653696498055,0.7587548638132295,0.8950276243093923,0.4342105263157895,0.5657894736842105,0.10497237569060773
225,Unmitigated-LR,8,young,43,0.627906976744186,0.627906976744186,0.6896551724137931,0.5,0.5,0.3103448275862069
252,Unmitigated-LR,9,aged,256,0.7890625,0.78125,0.8967391304347826,0.4861111111111111,0.5138888888888888,0.10326086956521739
253,Unmitigated-LR,9,young,44,0.6818181818181818,0.5909090909090909,0.7307692307692307,0.3888888888888889,0.6111111111111112,0.2692307692307692
