,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
178,DI Remover,6,Female,4881,0.06289694734685515,0.915181315304241,0.39731285988483683,0.9770642201834863,0.022935779816513763,0.6026871401151631
179,DI Remover,6,Male,9772,0.2447810069586574,0.7909332787556284,0.5584589614740368,0.8931781346692206,0.10682186533077943,0.44154103852596316
206,DI Remover,7,Female,4815,0.058151609553478714,0.9187954309449636,0.3913894324853229,0.9814126394052045,0.01858736059479554,0.6086105675146771
207,DI Remover,7,Male,9838,0.2313478349257979,0.7982313478349258,0.5485809682804674,0.9074967119684348,0.0925032880315651,0.45141903171953257
234,DI Remover,8,Female,4948,0.06083265966046888,0.9094583670169766,0.36991150442477877,0.9790098106319872,0.020990189368012776,0.6300884955752213
235,DI Remover,8,Male,9705,0.25378670788253477,0.7937145801133436,0.578374702482149,0.887344766410408,0.11265523358959195,0.42162529751785105
262,DI Remover,9,Female,4824,0.06343283582089553,0.9150082918739635,0.39723320158102765,0.9756831866604909,0.02431681333950903,0.6027667984189723
263,DI Remover,9,Male,9829,0.24631193407264218,0.7917387323227185,0.5623333333333334,0.8925172060330941,0.10748279396690584,0.43766666666666665
20,DI Score LR,0,Female,4889,0.2112906524851708,0.8535487829822049,0.8019047619047619,0.8597616865261228,0.14023831347387716,0.1980952380952381
21,DI Score LR,0,Male,9764,0.22408848832445719,0.7926054895534617,0.527339818852734,0.9091847265221878,0.09081527347781218,0.47266018114726605
48,DI Score LR,1,Female,4840,0.20888429752066115,0.8555785123966942,0.7988505747126436,0.8624363131079203,0.13756368689207968,0.20114942528735633
49,DI Score LR,1,Male,9813,0.22337715275654743,0.7965963517782534,0.5328418230563002,0.9118465368282326,0.08815346317176746,0.4671581769436997
76,DI Score LR,2,Female,4879,0.20618979299036688,0.8503791760606682,0.7623574144486692,0.8610153916838962,0.13898460831610385,0.2376425855513308
77,DI Score LR,2,Male,9774,0.22375690607734808,0.7942500511561285,0.5295302013422819,0.9103620841919341,0.08963791580806595,0.4704697986577181
104,DI Score LR,3,Female,4866,0.20098643649815043,0.8602548294286889,0.7843511450381679,0.869415016121603,0.13058498387839707,0.21564885496183206
105,DI Score LR,3,Male,9787,0.21497905384693983,0.7938081128026975,0.5144198524480215,0.9162380602498164,0.08376193975018369,0.48558014755197854
132,DI Score LR,4,Female,4840,0.203099173553719,0.856198347107438,0.7733333333333333,0.8662804171494786,0.13371958285052143,0.22666666666666666
133,DI Score LR,4,Male,9813,0.22398858656883724,0.7962906348721084,0.5333780610533378,0.9110070257611241,0.08899297423887588,0.4666219389466622
160,DI Score LR,5,Female,4840,0.20351239669421486,0.8551652892561984,0.7741312741312741,0.8648773715872281,0.13512262841277187,0.22586872586872586
161,DI Score LR,5,Male,9813,0.22001426678895342,0.7942525221644757,0.5234270414993306,0.9128205128205128,0.08717948717948718,0.47657295850066933
188,DI Score LR,6,Female,4881,0.21266133988936695,0.8551526326572424,0.817658349328215,0.8596330275229358,0.14036697247706423,0.18234165067178504
189,DI Score LR,6,Male,9772,0.2226770364306181,0.7909332787556284,0.5222780569514238,0.9090909090909091,0.09090909090909091,0.47772194304857624
216,DI Score LR,7,Female,4815,0.1977154724818276,0.8564901349948079,0.7553816046966731,0.8684944237918215,0.13150557620817843,0.2446183953033268
217,DI Score LR,7,Male,9838,0.22230128074811953,0.7981297011587721,0.5335559265442404,0.9139266403624141,0.08607335963758585,0.4664440734557596
244,DI Score LR,8,Female,4948,0.21200485044462408,0.8544866612772838,0.7911504424778761,0.8626511521788729,0.13734884782112708,0.2088495575221239
245,DI Score LR,8,Male,9705,0.2252447192168985,0.7909325090159711,0.5266916014960897,0.9058249556475458,0.09417504435245416,0.4733083985039102
272,DI Score LR,9,Female,4824,0.20066334991708126,0.8611111111111112,0.7944664031620553,0.8689207966651228,0.13107920333487727,0.20553359683794467
273,DI Score LR,9,Male,9829,0.21996133889510633,0.7904161155763557,0.517,0.9105286279103822,0.0894713720896178,0.483
22,DI Score SVM,0,Female,4889,0.2753119247289834,0.7776641439967273,0.7466666666666667,0.7813932172318974,0.21860678276810266,0.25333333333333335
23,DI Score SVM,0,Male,9764,0.305612453912331,0.7670012290045064,0.618919825561892,0.8320802005012531,0.16791979949874686,0.38108017443810804
50,DI Score SVM,1,Female,4840,0.27603305785123966,0.7739669421487604,0.7318007662835249,0.779064381658175,0.22093561834182493,0.2681992337164751
51,DI Score SVM,1,Male,9813,0.30643024559258125,0.7644960766330378,0.6166219839142091,0.8291111436520721,0.17088885634792794,0.38337801608579086
78,DI Score SVM,2,Female,4879,0.26255380200860834,0.7841770854683336,0.7167300380228137,0.7923271307144498,0.2076728692855502,0.2832699619771863
79,DI Score SVM,2,Male,9774,0.31041538776345406,0.7646818088807039,0.6231543624161073,0.8267589049161025,0.17324109508389757,0.3768456375838926
106,DI Score SVM,3,Female,4866,0.2688039457459926,0.7846280312371557,0.7480916030534351,0.7890373099953938,0.21096269000460618,0.25190839694656486
107,DI Score SVM,3,Male,9787,0.30530295289669973,0.7666292020026566,0.6180415828303152,0.8317413666421749,0.16825863335782512,0.38195841716968476
134,DI Score SVM,4,Female,4840,0.26425619834710745,0.7851239669421488,0.7276190476190476,0.7921205098493627,0.2078794901506373,0.2723809523809524
135,DI Score SVM,4,Male,9813,0.31091409354937327,0.7648017935391828,0.6246226098624622,0.8259660421545667,0.17403395784543327,0.37537739013753774
162,DI Score SVM,5,Female,4840,0.2663223140495868,0.7836776859504132,0.7335907335907336,0.7896807033780657,0.2103192966219343,0.26640926640926643
163,DI Score SVM,5,Male,9813,0.31162743299704476,0.7613370019362071,0.6198125836680054,0.8232967032967033,0.1767032967032967,0.38018741633199465
190,DI Score SVM,6,Female,4881,0.26306084818684694,0.7883630403605818,0.7408829174664108,0.7940366972477064,0.20596330275229358,0.2591170825335892
191,DI Score SVM,6,Male,9772,0.3082275890298813,0.7669873106835857,0.6231155778894473,0.8302637395019891,0.1697362604980109,0.3768844221105528
218,DI Score SVM,7,Female,4815,0.27082035306334373,0.7800623052959501,0.7397260273972602,0.7848513011152416,0.21514869888475838,0.2602739726027397
219,DI Score SVM,7,Male,9838,0.31063224232567593,0.7659077048180525,0.6257095158597663,0.827268741779921,0.17273125822007893,0.37429048414023375
246,DI Score SVM,8,Female,4948,0.2704122877930477,0.7815278900565885,0.727433628318584,0.7885010266940452,0.21149897330595482,0.27256637168141595
247,DI Score SVM,8,Male,9705,0.3091190108191654,0.766202988150438,0.6242774566473989,0.8279124778237729,0.17208752217622708,0.37572254335260113
274,DI Score SVM,9,Female,4824,0.26285240464344944,0.7868988391376451,0.7371541501976284,0.7927281148679944,0.20727188513200556,0.2628458498023715
275,DI Score SVM,9,Male,9829,0.3060331671584088,0.7609115881574932,0.6096666666666667,0.8273539317616049,0.17264606823839507,0.3903333333333333
24,Equal. Oppor. DP,0,Female,4889,0.2112906524851708,0.8539578645939865,0.8038095238095239,0.8599908340971586,0.14000916590284143,0.1961904761904762
25,Equal. Oppor. DP,0,Male,9764,0.212720196640721,0.7873822204014748,0.5001677289500168,0.9136075482824709,0.08639245171752911,0.49983227104998323
52,Equal. Oppor. DP,1,Female,4840,0.20888429752066115,0.8555785123966942,0.7988505747126436,0.8624363131079203,0.13756368689207968,0.20114942528735633
53,Equal. Oppor. DP,1,Male,9813,0.20788749617853866,0.7880362784061958,0.4932975871313673,0.9168253038512227,0.08317469614877727,0.5067024128686327
80,Equal. Oppor. DP,2,Female,4879,0.20618979299036688,0.8503791760606682,0.7623574144486692,0.8610153916838962,0.13898460831610385,0.2376425855513308
81,Equal. Oppor. DP,2,Male,9774,0.21035400040924904,0.7878043789646,0.4969798657718121,0.9153664998528113,0.08463350014718869,0.5030201342281879
108,Equal. Oppor. DP,3,Female,4866,0.2007809288943691,0.8604603370324702,0.7843511450381679,0.8696453247351451,0.13035467526485492,0.21564885496183206
109,Equal. Oppor. DP,3,Male,9787,0.19903954224992337,0.7870644732808828,0.47719651240778,0.922850844966936,0.07714915503306392,0.52280348759222
136,Equal. Oppor. DP,4,Female,4840,0.20351239669421486,0.856198347107438,0.7752380952380953,0.8660486674391658,0.1339513325608343,0.22476190476190477
137,Equal. Oppor. DP,4,Male,9813,0.21094466523998778,0.789972485478447,0.501509560550151,0.9158372365339579,0.08416276346604215,0.49849043944984905
164,Equal. Oppor. DP,5,Female,4840,0.2049586776859504,0.8537190082644628,0.7741312741312741,0.8632577510411846,0.13674224895881537,0.22586872586872586
165,Equal. Oppor. DP,5,Male,9813,0.20778559054315704,0.788545806583104,0.4939759036144578,0.9175091575091575,0.08249084249084249,0.5060240963855421
192,Equal. Oppor. DP,6,Female,4881,0.21245646383937716,0.8553575087072322,0.817658349328215,0.8598623853211009,0.14013761467889907,0.18234165067178504
193,Equal. Oppor. DP,6,Male,9772,0.2054850593532542,0.7843839541547278,0.4834170854271357,0.9167526152939443,0.0832473847060557,0.5165829145728643
220,Equal. Oppor. DP,7,Female,4815,0.1987538940809969,0.8554517133956386,0.7553816046966731,0.8673327137546468,0.13266728624535315,0.2446183953033268
221,Equal. Oppor. DP,7,Male,9838,0.20725757267737344,0.7908111404757064,0.4968280467445743,0.9194797603390326,0.08052023966096741,0.5031719532554257
248,Equal. Oppor. DP,8,Female,4948,0.22493936944219886,0.841552142279709,0.7911504424778761,0.8480492813141683,0.15195071868583163,0.2088495575221239
249,Equal. Oppor. DP,8,Male,9705,0.22462648119526019,0.7905203503348789,0.5249914994899694,0.905972797161443,0.09402720283855706,0.47500850051003063
276,Equal. Oppor. DP,9,Female,4824,0.20087064676616914,0.8609038142620232,0.7944664031620553,0.8686892079666513,0.13131079203334878,0.20553359683794467
277,Equal. Oppor. DP,9,Male,9829,0.20388645843931225,0.7839047715942619,0.48,0.9174110411480451,0.0825889588519549,0.52
26,Equal. Oppor. EO,0,Female,4889,0.2243812640621804,0.8020044998977296,0.6228571428571429,0.8235563703024747,0.1764436296975252,0.37714285714285717
27,Equal. Oppor. EO,0,Male,9764,0.2235764031134781,0.7918885702580909,0.5253270714525327,0.9090372991301784,0.09096270086982161,0.4746729285474673
54,Equal. Oppor. EO,1,Female,4840,0.22231404958677686,0.8090909090909091,0.6455938697318008,0.8288559518295507,0.1711440481704493,0.3544061302681992
55,Equal. Oppor. EO,1,Male,9813,0.22337715275654743,0.7963925405074901,0.5325067024128687,0.911700102504027,0.08829989749597306,0.4674932975871314
82,Equal. Oppor. EO,2,Female,4879,0.21951219512195122,0.8067226890756303,0.6216730038022814,0.8290833907649897,0.17091660923501034,0.37832699619771865
83,Equal. Oppor. EO,2,Male,9774,0.2234499693063229,0.7941477388991202,0.5288590604026846,0.9105092728878422,0.08949072711215779,0.47114093959731546
110,Equal. Oppor. EO,3,Female,4866,0.2209206740649404,0.8033292231812577,0.6125954198473282,0.8263473053892215,0.17365269461077845,0.38740458015267176
111,Equal. Oppor. EO,3,Male,9787,0.21518340655972207,0.7936037600899152,0.5144198524480215,0.9159441587068332,0.08405584129316679,0.48558014755197854
138,Equal. Oppor. EO,4,Female,4840,0.21983471074380165,0.8039256198347108,0.6095238095238096,0.8275782155272305,0.1724217844727694,0.3904761904761905
