,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
209,Grid Search DP,7,young,52,0.5769230769230769,0.6923076923076923,0.7333333333333333,0.6363636363636364,0.36363636363636365,0.26666666666666666
236,Grid Search DP,8,aged,258,0.7713178294573644,0.748062015503876,0.8526315789473684,0.45588235294117646,0.5441176470588235,0.14736842105263157
237,Grid Search DP,8,young,42,0.6190476190476191,0.5714285714285714,0.7,0.45454545454545453,0.5454545454545454,0.3
264,Grid Search DP,9,aged,255,0.7450980392156863,0.7411764705882353,0.8333333333333334,0.4927536231884058,0.5072463768115942,0.16666666666666666
265,Grid Search DP,9,young,45,0.6888888888888889,0.5777777777777777,0.75,0.38095238095238093,0.6190476190476191,0.25
14,Grid Search EO,0,aged,249,0.7951807228915663,0.7028112449799196,0.8406593406593407,0.3283582089552239,0.6716417910447762,0.15934065934065933
15,Grid Search EO,0,young,51,0.7647058823529411,0.5882352941176471,0.8214285714285714,0.30434782608695654,0.6956521739130435,0.17857142857142858
42,Grid Search EO,1,aged,255,0.7450980392156863,0.7372549019607844,0.8397790055248618,0.4864864864864865,0.5135135135135135,0.16022099447513813
43,Grid Search EO,1,young,45,0.7111111111111111,0.8,0.896551724137931,0.625,0.375,0.10344827586206896
70,Grid Search EO,2,aged,260,0.7269230769230769,0.7615384615384615,0.8432432432432433,0.56,0.44,0.15675675675675677
71,Grid Search EO,2,young,40,0.725,0.75,0.88,0.5333333333333333,0.4666666666666667,0.12
98,Grid Search EO,3,aged,262,0.7900763358778626,0.7557251908396947,0.8823529411764706,0.44,0.56,0.11764705882352941
99,Grid Search EO,3,young,38,0.7368421052631579,0.6578947368421053,0.8260869565217391,0.4,0.6,0.17391304347826086
126,Grid Search EO,4,aged,255,0.7686274509803922,0.7725490196078432,0.8709677419354839,0.5072463768115942,0.4927536231884058,0.12903225806451613
127,Grid Search EO,4,young,45,0.6,0.5333333333333333,0.625,0.42857142857142855,0.5714285714285714,0.375
154,Grid Search EO,5,aged,254,0.7519685039370079,0.7559055118110236,0.8524590163934426,0.5070422535211268,0.49295774647887325,0.14754098360655737
155,Grid Search EO,5,young,46,0.6521739130434783,0.5434782608695652,0.6666666666666666,0.3684210526315789,0.631578947368421,0.3333333333333333
182,Grid Search EO,6,aged,259,0.7413127413127413,0.7567567567567568,0.8486486486486486,0.527027027027027,0.47297297297297297,0.15135135135135136
183,Grid Search EO,6,young,41,0.5121951219512195,0.6585365853658537,0.64,0.6875,0.3125,0.36
210,Grid Search EO,7,aged,248,0.75,0.7580645161290323,0.85,0.5147058823529411,0.4852941176470588,0.15
211,Grid Search EO,7,young,52,0.4807692307692308,0.7115384615384616,0.6666666666666666,0.7727272727272727,0.22727272727272727,0.3333333333333333
238,Grid Search EO,8,aged,258,0.7674418604651163,0.751937984496124,0.8526315789473684,0.47058823529411764,0.5294117647058824,0.14736842105263157
239,Grid Search EO,8,young,42,0.6904761904761905,0.5952380952380952,0.8,0.4090909090909091,0.5909090909090909,0.2
266,Grid Search EO,9,aged,255,0.7137254901960784,0.7254901960784313,0.8010752688172043,0.5217391304347826,0.4782608695652174,0.1989247311827957
267,Grid Search EO,9,young,45,0.7555555555555555,0.6,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666
2,Massaging,0,aged,249,0.7791164658634538,0.7028112449799196,0.8296703296703297,0.3582089552238806,0.6417910447761194,0.17032967032967034
3,Massaging,0,young,51,0.8627450980392157,0.5686274509803921,0.8928571428571429,0.17391304347826086,0.8260869565217391,0.10714285714285714
30,Massaging,1,aged,255,0.7294117647058823,0.7294117647058823,0.8232044198895028,0.5,0.5,0.17679558011049723
31,Massaging,1,young,45,0.7333333333333333,0.8222222222222222,0.9310344827586207,0.625,0.375,0.06896551724137931
58,Massaging,2,aged,260,0.7,0.7576923076923077,0.8216216216216217,0.6,0.4,0.1783783783783784
59,Massaging,2,young,40,0.825,0.75,0.96,0.4,0.6,0.04
86,Massaging,3,aged,262,0.7786259541984732,0.7442748091603053,0.8663101604278075,0.44,0.56,0.13368983957219252
