,algorithm,run_id,accuracy,TPR,TNR,FPR,FNR,DP-Diff,DP-Ratio,EO-Diff,EO-Ratio
50,Exp. Grad. DP,3,0.71,0.8333333333333334,0.4222222222222222,0.5777777777777777,0.16666666666666666,0.06507936507936507,0.9161554192229039,0.11290322580645162,0.8157894736842105
64,Exp. Grad. DP,4,0.7733333333333333,0.8857142857142857,0.5111111111111111,0.4888888888888889,0.11428571428571428,0.029076930658912814,0.9625610762104194,0.018518518518518545,0.9629629629629629
78,Exp. Grad. DP,5,0.7633333333333333,0.8666666666666667,0.5222222222222223,0.4777777777777778,0.13333333333333333,0.07914970601537763,0.8980186480186481,0.09817813765182193,0.8109161793372318
92,Exp. Grad. DP,6,0.7266666666666667,0.8380952380952381,0.4666666666666667,0.5333333333333333,0.1619047619047619,0.0826773652937891,0.893098693282553,0.125446200917899,0.7855274629468179
106,Exp. Grad. DP,7,0.7266666666666667,0.8476190476190476,0.4444444444444444,0.5555555555555556,0.1523809523809524,0.10661764705882348,0.8657407407407408,0.14170040485829966,0.769736842105263
120,Exp. Grad. DP,8,0.79,0.9285714285714286,0.4666666666666667,0.5333333333333333,0.07142857142857142,0.13708289378713012,0.8383315872184389,0.17142857142857143,0.7142857142857143
134,Exp. Grad. DP,9,0.74,0.8523809523809524,0.4777777777777778,0.5222222222222223,0.14761904761904762,0.07457136955174548,0.9039893617021277,0.03818369453044379,0.9557416267942583
9,Exp. Grad. EO,0,0.7533333333333333,0.8761904761904762,0.4666666666666667,0.5333333333333333,0.12380952380952381,0.003676470588235281,0.995253164556962,0.08823529411764708,0.85
23,Exp. Grad. EO,1,0.7466666666666667,0.8380952380952381,0.5333333333333333,0.4666666666666667,0.1619047619047619,0.0929396662387677,0.8770797962648557,0.08126613536872818,0.9056062581486312
37,Exp. Grad. EO,2,0.7466666666666667,0.861904761904762,0.4777777777777778,0.5222222222222223,0.1380952380952381,0.03780210700268538,0.9510236852669611,0.0841013824884792,0.846638655462185
51,Exp. Grad. EO,3,0.7233333333333334,0.8714285714285714,0.37777777777777777,0.6222222222222222,0.12857142857142856,0.09047619047619049,0.8901734104046243,0.09219703574542293,0.8857142857142857
65,Exp. Grad. EO,4,0.77,0.8952380952380953,0.4777777777777778,0.5222222222222223,0.10476190476190476,0.010103001330639239,0.9871594112120262,0.05555555555555558,0.8999999999999999
79,Exp. Grad. EO,5,0.7566666666666667,0.8571428571428571,0.5222222222222223,0.4777777777777778,0.14285714285714285,0.09935172621739785,0.871989121989122,0.14372469635627527,0.7330827067669173
93,Exp. Grad. EO,6,0.7333333333333333,0.8428571428571429,0.4777777777777778,0.5222222222222223,0.15714285714285714,0.11314813874358853,0.8555404266355442,0.15247322794492602,0.7393199651264168
107,Exp. Grad. EO,7,0.72,0.8380952380952381,0.4444444444444444,0.5555555555555556,0.1619047619047619,0.09681372549019607,0.8765625,0.09615384615384615,0.8387096774193549
121,Exp. Grad. EO,8,0.79,0.9238095238095239,0.4777777777777778,0.5222222222222223,0.0761904761904762,0.09455332852145903,0.8860107095046855,0.059740259740259705,0.8904761904761905
135,Exp. Grad. EO,9,0.7466666666666667,0.8523809523809524,0.5,0.5,0.14761904761904762,0.08035529849204703,0.8958918774253982,0.06226350189198493,0.928373565492679
6,Grid Search DP,0,0.7433333333333333,0.8714285714285714,0.4444444444444444,0.5555555555555556,0.12857142857142856,0.06801470588235292,0.91734921816828,0.1470588235294118,0.7727272727272727
20,Grid Search DP,1,0.74,0.8380952380952381,0.5111111111111111,0.4888888888888889,0.1619047619047619,0.0872913992297818,0.8852901484480431,0.08126613536872818,0.9056062581486312
34,Grid Search DP,2,0.76,0.8761904761904762,0.4888888888888889,0.5111111111111111,0.12380952380952381,0.0165255112580045,0.9785895891877426,0.11981566820276496,0.7815126050420168
48,Grid Search DP,3,0.72,0.861904761904762,0.3888888888888889,0.6111111111111112,0.1380952380952381,0.09206349206349207,0.8869395711500975,0.10944700460829493,0.8303571428571429
62,Grid Search DP,4,0.7733333333333333,0.8857142857142857,0.5111111111111111,0.4888888888888889,0.11428571428571428,0.04386181065497019,0.9438910603959147,0.029433253313850383,0.9629629629629629
76,Grid Search DP,5,0.76,0.8666666666666667,0.5111111111111111,0.4888888888888889,0.13333333333333333,0.08412483039348706,0.8922987840185294,0.11740890688259109,0.7819548872180451
90,Grid Search DP,6,0.74,0.8476190476190476,0.4888888888888889,0.5111111111111111,0.1523809523809524,0.06744197856888934,0.9122389637853555,0.08771035186129522,0.8397017707362535
104,Grid Search DP,7,0.7266666666666667,0.8571428571428571,0.4222222222222222,0.5777777777777777,0.14285714285714285,0.09558823529411764,0.8810975609756098,0.08906882591093124,0.8552631578947367
118,Grid Search DP,8,0.79,0.9285714285714286,0.4666666666666667,0.5333333333333333,0.07142857142857142,0.13708289378713012,0.8383315872184389,0.17142857142857143,0.7142857142857143
132,Grid Search DP,9,0.7466666666666667,0.8571428571428571,0.4888888888888889,0.5111111111111111,0.14285714285714285,0.0900640363561247,0.8847627857803622,0.04471964224286207,0.9208494208494209
7,Grid Search EO,0,0.7466666666666667,0.8714285714285714,0.45555555555555555,0.5444444444444444,0.12857142857142856,0.003676470588235281,0.995253164556962,0.07037815126050417,0.880357142857143
