,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
108,Equal. Oppor. DP,3,Black,1397,0.21045096635647817,0.8625626342161775,0.7965116279069767,0.8718367346938776,0.12816326530612246,0.20348837209302326
109,Equal. Oppor. DP,3,Other,13256,0.1979480989740495,0.8225709112854557,0.5407918416316737,0.9172545857689982,0.08274541423100182,0.45920815836832635
136,Equal. Oppor. DP,4,Black,1408,0.21306818181818182,0.8586647727272727,0.7885714285714286,0.8686131386861314,0.13138686131386862,0.21142857142857144
137,Equal. Oppor. DP,4,Other,13245,0.20588901472253682,0.8314835787089467,0.5743020114079855,0.9178938874319145,0.08210611256808553,0.4256979885920144
164,Equal. Oppor. DP,5,Black,1392,0.22988505747126436,0.8491379310344828,0.7956989247311828,0.857379767827529,0.14262023217247097,0.20430107526881722
165,Equal. Oppor. DP,5,Other,13261,0.19938164542643844,0.8264082648367393,0.5515060240963855,0.9182174831505885,0.08178251684941153,0.44849397590361445
192,Equal. Oppor. DP,6,Black,1400,0.18857142857142858,0.8657142857142858,0.7345679012345679,0.882875605815832,0.11712439418416801,0.2654320987654321
193,Equal. Oppor. DP,6,Other,13253,0.2016147287406625,0.8216252923866294,0.5460526315789473,0.9146230699364214,0.08537693006357856,0.45394736842105265
220,Equal. Oppor. DP,7,Black,1368,0.18640350877192982,0.868421052631579,0.7329192546583851,0.8864954432477217,0.11350455675227837,0.2670807453416149
221,Equal. Oppor. DP,7,Other,13285,0.20940910801656004,0.8258938652615732,0.5701046337817638,0.9119718309859155,0.0880281690140845,0.42989536621823615
248,Equal. Oppor. DP,8,Black,1476,0.1910569105691057,0.8489159891598916,0.6787878787878788,0.8703279938977879,0.12967200610221205,0.3212121212121212
249,Equal. Oppor. DP,8,Other,13177,0.20953175988464748,0.8272747969947636,0.5725830589643819,0.9137860919072793,0.08621390809272061,0.42741694103561806
276,Equal. Oppor. DP,9,Black,1399,0.19871336669049322,0.8699070764832023,0.7857142857142857,0.8813972380178716,0.11860276198212835,0.21428571428571427
277,Equal. Oppor. DP,9,Other,13254,0.2031839444695941,0.8265429304360947,0.5590173756740563,0.9165994352561517,0.08340056474384833,0.4409826243259437
26,Equal. Oppor. EO,0,Black,1368,0.20029239766081872,0.8128654970760234,0.5555555555555556,0.8474295190713101,0.15257048092868988,0.4444444444444444
27,Equal. Oppor. EO,0,Other,13285,0.2042152803914189,0.8273993225442228,0.562799043062201,0.9164068001207122,0.0835931998792878,0.43720095693779903
54,Equal. Oppor. EO,1,Black,1412,0.18767705382436262,0.8371104815864022,0.6086956521739131,0.8665067945643485,0.1334932054356515,0.391304347826087
55,Equal. Oppor. EO,1,Other,13241,0.20232610829997735,0.8284117513782947,0.5608370702541106,0.918856103476152,0.08114389652384801,0.4391629297458894
82,Equal. Oppor. EO,2,Black,1400,0.18857142857142858,0.8321428571428572,0.5935483870967742,0.8618473895582329,0.13815261044176708,0.4064516129032258
83,Equal. Oppor. EO,2,Other,13253,0.20206745642496038,0.8259262053874594,0.555356609967174,0.9174914158755807,0.0825085841244193,0.44464339003282605
110,Equal. Oppor. EO,3,Black,1397,0.21832498210450965,0.8045812455261274,0.5930232558139535,0.8342857142857143,0.1657142857142857,0.4069767441860465
111,Equal. Oppor. EO,3,Other,13256,0.1988533494266747,0.8227217863608932,0.5428914217156569,0.9167506551098569,0.08324934489014311,0.45710857828434315
138,Equal. Oppor. EO,4,Black,1408,0.23082386363636365,0.796875,0.6114285714285714,0.8231954582319546,0.17680454176804541,0.38857142857142857
139,Equal. Oppor. EO,4,Other,13245,0.20619101547753868,0.8313325783314458,0.5746022215550886,0.9175912850514424,0.0824087149485576,0.42539777844491145
166,Equal. Oppor. EO,5,Black,1392,0.23204022988505746,0.7852011494252874,0.5645161290322581,0.8192371475953566,0.18076285240464346,0.43548387096774194
167,Equal. Oppor. EO,5,Other,13261,0.19938164542643844,0.8264082648367393,0.5515060240963855,0.9182174831505885,0.08178251684941153,0.44849397590361445
194,Equal. Oppor. EO,6,Black,1400,0.18285714285714286,0.8285714285714286,0.5493827160493827,0.8651050080775444,0.13489499192245558,0.4506172839506173
195,Equal. Oppor. EO,6,Other,13253,0.20138836489851356,0.8217007470006791,0.5457535885167464,0.9148249066505197,0.08517509334948027,0.45424641148325356
222,Equal. Oppor. EO,7,Black,1368,0.18640350877192982,0.827485380116959,0.5590062111801242,0.8632974316487159,0.13670256835128416,0.4409937888198758
223,Equal. Oppor. EO,7,Other,13285,0.20971019947308994,0.8257433195333083,0.5704035874439461,0.9116700201207244,0.08832997987927566,0.4295964125560538
250,Equal. Oppor. EO,8,Black,1476,0.17818428184281843,0.8130081300813008,0.46060606060606063,0.8573607932875668,0.14263920671243327,0.5393939393939394
251,Equal. Oppor. EO,8,Other,13177,0.20960764969264628,0.8273506868027624,0.5728823705477402,0.9137860919072793,0.08621390809272061,0.4271176294522598
278,Equal. Oppor. EO,9,Black,1399,0.18942101501072195,0.8248749106504646,0.5595238095238095,0.8610885458976442,0.1389114541023558,0.44047619047619047
279,Equal. Oppor. EO,9,Other,13254,0.2027312509431115,0.8262411347517731,0.5575194727381666,0.9167002823719241,0.08329971762807584,0.44248052726183346
16,Exp. Grad. DP,0,Black,1368,0.14985380116959066,0.8238304093567251,0.3888888888888889,0.8822553897180763,0.11774461028192372,0.6111111111111112
17,Exp. Grad. DP,0,Other,13285,0.15589010161836658,0.7990967256304102,0.4105861244019139,0.9297857358414646,0.07021426415853536,0.5894138755980861
44,Exp. Grad. DP,1,Black,1412,0.14022662889518414,0.8378186968838527,0.40372670807453415,0.8936850519584333,0.10631494804156674,0.5962732919254659
45,Exp. Grad. DP,1,Other,13241,0.15572841930367798,0.8035646854467186,0.4194319880418535,0.9334074373484236,0.0665925626515764,0.5805680119581464
72,Exp. Grad. DP,2,Black,1400,0.14785714285714285,0.84,0.44516129032258067,0.8891566265060241,0.1108433734939759,0.5548387096774193
73,Exp. Grad. DP,2,Other,13253,0.1624537840488946,0.799139817399834,0.42405252163533275,0.9260755402948899,0.07392445970511008,0.5759474783646673
100,Exp. Grad. DP,3,Black,1397,0.12455261274158912,0.851109520400859,0.4011627906976744,0.9142857142857143,0.08571428571428572,0.5988372093023255
101,Exp. Grad. DP,3,Other,13256,0.14370850935425467,0.8004677127338564,0.3890221955608878,0.9387220318484176,0.06127796815158234,0.6109778044391122
128,Exp. Grad. DP,4,Black,1408,0.1377840909090909,0.8259943181818182,0.35428571428571426,0.8929440389294404,0.1070559610705596,0.6457142857142857
129,Exp. Grad. DP,4,Other,13245,0.1589278973197433,0.8021895054737637,0.4226958871209847,0.9296953802703248,0.07030461972967521,0.5773041128790153
156,Exp. Grad. DP,5,Black,1392,0.14511494252873564,0.8390804597701149,0.44086021505376344,0.900497512437811,0.09950248756218906,0.5591397849462365
157,Exp. Grad. DP,5,Other,13261,0.15549355252243421,0.8019757182716235,0.4150602409638554,0.9311940448647017,0.06880595513529826,0.5849397590361446
184,Exp. Grad. DP,6,Black,1400,0.12785714285714286,0.8507142857142858,0.4074074074074074,0.9087237479806138,0.0912762520193861,0.5925925925925926
185,Exp. Grad. DP,6,Other,13253,0.1560401418546744,0.7947634497849544,0.40251196172248804,0.9271369462105157,0.07286305378948431,0.597488038277512
212,Exp. Grad. DP,7,Black,1368,0.1301169590643275,0.8326023391812866,0.3416149068322981,0.8980944490472246,0.10190555095277548,0.6583850931677019
213,Exp. Grad. DP,7,Other,13285,0.1668799397817087,0.8033872788859616,0.44095665171898357,0.9253521126760563,0.07464788732394366,0.5590433482810164
240,Exp. Grad. DP,8,Black,1476,0.1497289972899729,0.8265582655826558,0.3939393939393939,0.8810068649885584,0.11899313501144165,0.6060606060606061
241,Exp. Grad. DP,8,Other,13177,0.1673370266373226,0.8004098049631935,0.43639628853636636,0.9240544936966246,0.07594550630337536,0.5636037114636336
268,Exp. Grad. DP,9,Black,1399,0.1529664045746962,0.8270192994996426,0.4166666666666667,0.8830219333874898,0.11697806661251016,0.5833333333333334
269,Exp. Grad. DP,9,Other,13254,0.1458427644484684,0.7981741361098537,0.38885560215698023,0.9359620814844696,0.06403791851553045,0.6111443978430198
18,Exp. Grad. EO,0,Black,1368,0.15935672514619884,0.8245614035087719,0.43209876543209874,0.8772802653399668,0.12271973466003316,0.5679012345679012
19,Exp. Grad. EO,0,Other,13285,0.16334211516748212,0.7993225442228077,0.4258373205741627,0.9249572477617946,0.07504275223820542,0.5741626794258373
46,Exp. Grad. EO,1,Black,1412,0.14943342776203966,0.8413597733711048,0.45962732919254656,0.8904876099120703,0.10951239008792965,0.5403726708074534
47,Exp. Grad. EO,1,Other,13241,0.16305414998867154,0.7995619666188354,0.4260089686098655,0.9258286176232822,0.07417138237671786,0.5739910313901345
74,Exp. Grad. EO,2,Black,1400,0.14857142857142858,0.8421428571428572,0.45806451612903226,0.8899598393574297,0.11004016064257029,0.5419354838709678
75,Exp. Grad. EO,2,Other,13253,0.1701501546819588,0.7973289066626424,0.43569083855565505,0.919713189254696,0.08028681074530399,0.564309161444345
102,Exp. Grad. EO,3,Black,1397,0.15819613457408732,0.8360773085182533,0.47674418604651164,0.8865306122448979,0.11346938775510204,0.5232558139534884
103,Exp. Grad. EO,3,Other,13256,0.16626433313216657,0.7957151478575739,0.42441511697660467,0.9204797419875025,0.07952025801249749,0.5755848830233953
130,Exp. Grad. EO,4,Black,1408,0.1455965909090909,0.8409090909090909,0.44571428571428573,0.8969991889699919,0.1030008110300081,0.5542857142857143
131,Exp. Grad. EO,4,Other,13245,0.16987542468856173,0.8019630049075123,0.4440108075652957,0.9222311882186807,0.07776881178131935,0.5559891924347042
