,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
273,DI Score LR,9,young,42,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855
22,DI Score SVM,0,aged,259,0.6525096525096525,0.7374517374517374,0.7700534759358288,0.6527777777777778,0.3472222222222222,0.22994652406417113
23,DI Score SVM,0,young,41,0.5365853658536586,0.6829268292682927,0.6956521739130435,0.6666666666666666,0.3333333333333333,0.30434782608695654
50,DI Score SVM,1,aged,255,0.6745098039215687,0.7843137254901961,0.819672131147541,0.6944444444444444,0.3055555555555556,0.18032786885245902
51,DI Score SVM,1,young,45,0.4444444444444444,0.5333333333333333,0.48148148148148145,0.6111111111111112,0.3888888888888889,0.5185185185185185
78,DI Score SVM,2,aged,263,0.6349809885931559,0.7300380228136882,0.7526315789473684,0.6712328767123288,0.3287671232876712,0.24736842105263157
79,DI Score SVM,2,young,37,0.4594594594594595,0.5945945945945946,0.55,0.6470588235294118,0.35294117647058826,0.45
106,DI Score SVM,3,aged,252,0.6706349206349206,0.7380952380952381,0.7814207650273224,0.6231884057971014,0.37681159420289856,0.2185792349726776
107,DI Score SVM,3,young,48,0.5,0.8125,0.7777777777777778,0.8571428571428571,0.14285714285714285,0.2222222222222222
134,DI Score SVM,4,aged,254,0.7007874015748031,0.7440944881889764,0.8087431693989071,0.5774647887323944,0.4225352112676056,0.1912568306010929
135,DI Score SVM,4,young,46,0.45652173913043476,0.6521739130434783,0.5925925925925926,0.7368421052631579,0.2631578947368421,0.4074074074074074
162,DI Score SVM,5,aged,251,0.7051792828685259,0.7450199203187251,0.8121546961325967,0.5714285714285714,0.42857142857142855,0.1878453038674033
163,DI Score SVM,5,young,49,0.5306122448979592,0.6530612244897959,0.6551724137931034,0.65,0.35,0.3448275862068966
190,DI Score SVM,6,aged,256,0.66015625,0.71875,0.7650273224043715,0.6027397260273972,0.3972602739726027,0.23497267759562843
191,DI Score SVM,6,young,44,0.45454545454545453,0.7045454545454546,0.6296296296296297,0.8235294117647058,0.17647058823529413,0.37037037037037035
218,DI Score SVM,7,aged,263,0.6349809885931559,0.7338403041825095,0.7566137566137566,0.6756756756756757,0.32432432432432434,0.24338624338624337
219,DI Score SVM,7,young,37,0.3783783783783784,0.5405405405405406,0.42857142857142855,0.6875,0.3125,0.5714285714285714
246,DI Score SVM,8,aged,263,0.6615969581749049,0.7566539923954373,0.7989130434782609,0.6582278481012658,0.34177215189873417,0.20108695652173914
247,DI Score SVM,8,young,37,0.43243243243243246,0.6216216216216216,0.5384615384615384,0.8181818181818182,0.18181818181818182,0.46153846153846156
274,DI Score SVM,9,aged,258,0.6937984496124031,0.7635658914728682,0.8241758241758241,0.618421052631579,0.3815789473684211,0.17582417582417584
275,DI Score SVM,9,young,42,0.42857142857142855,0.5238095238095238,0.4642857142857143,0.6428571428571429,0.35714285714285715,0.5357142857142857
24,Equal. Oppor. DP,0,aged,259,0.7567567567567568,0.7953667953667953,0.8823529411764706,0.5694444444444444,0.4305555555555556,0.11764705882352941
25,Equal. Oppor. DP,0,young,41,0.7804878048780488,0.6829268292682927,0.9130434782608695,0.3888888888888889,0.6111111111111112,0.08695652173913043
52,Equal. Oppor. DP,1,aged,255,0.8274509803921568,0.7725490196078432,0.9180327868852459,0.4027777777777778,0.5972222222222222,0.08196721311475409
53,Equal. Oppor. DP,1,young,45,0.6,0.5555555555555556,0.6296296296296297,0.4444444444444444,0.5555555555555556,0.37037037037037035
80,Equal. Oppor. DP,2,aged,263,0.7642585551330798,0.7604562737642585,0.8631578947368421,0.4931506849315068,0.5068493150684932,0.1368421052631579
81,Equal. Oppor. DP,2,young,37,0.5945945945945946,0.5675675675675675,0.65,0.47058823529411764,0.5294117647058824,0.35
108,Equal. Oppor. DP,3,aged,252,0.7976190476190477,0.7857142857142857,0.9016393442622951,0.4782608695652174,0.5217391304347826,0.09836065573770492
109,Equal. Oppor. DP,3,young,48,0.7291666666666666,0.7083333333333334,0.8888888888888888,0.47619047619047616,0.5238095238095238,0.1111111111111111
136,Equal. Oppor. DP,4,aged,254,0.8228346456692913,0.7795275590551181,0.9180327868852459,0.4225352112676056,0.5774647887323944,0.08196721311475409
137,Equal. Oppor. DP,4,young,46,0.6739130434782609,0.5217391304347826,0.6666666666666666,0.3157894736842105,0.6842105263157895,0.3333333333333333
164,Equal. Oppor. DP,5,aged,251,0.8047808764940239,0.749003984063745,0.8839779005524862,0.4,0.6,0.11602209944751381
165,Equal. Oppor. DP,5,young,49,0.7346938775510204,0.6530612244897959,0.8275862068965517,0.4,0.6,0.1724137931034483
192,Equal. Oppor. DP,6,aged,256,0.80078125,0.71875,0.8633879781420765,0.3561643835616438,0.6438356164383562,0.1366120218579235
193,Equal. Oppor. DP,6,young,44,0.6136363636363636,0.6363636363636364,0.7037037037037037,0.5294117647058824,0.47058823529411764,0.2962962962962963
220,Equal. Oppor. DP,7,aged,263,0.7718631178707225,0.7566539923954373,0.8677248677248677,0.47297297297297297,0.527027027027027,0.13227513227513227
221,Equal. Oppor. DP,7,young,37,0.5945945945945946,0.5405405405405406,0.6190476190476191,0.4375,0.5625,0.38095238095238093
248,Equal. Oppor. DP,8,aged,263,0.8098859315589354,0.7908745247148289,0.9293478260869565,0.46835443037974683,0.5316455696202531,0.07065217391304347
249,Equal. Oppor. DP,8,young,37,0.5405405405405406,0.5675675675675675,0.5769230769230769,0.5454545454545454,0.45454545454545453,0.4230769230769231
276,Equal. Oppor. DP,9,aged,258,0.8410852713178295,0.7403100775193798,0.9120879120879121,0.32894736842105265,0.6710526315789473,0.08791208791208792
277,Equal. Oppor. DP,9,young,42,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.5,0.5,0.39285714285714285
26,Equal. Oppor. EO,0,aged,259,0.7451737451737451,0.7683397683397684,0.8556149732620321,0.5416666666666666,0.4583333333333333,0.1443850267379679
27,Equal. Oppor. EO,0,young,41,0.7804878048780488,0.5853658536585366,0.8260869565217391,0.2777777777777778,0.7222222222222222,0.17391304347826086
54,Equal. Oppor. EO,1,aged,255,0.7843137254901961,0.7607843137254902,0.8797814207650273,0.4583333333333333,0.5416666666666666,0.12021857923497267
55,Equal. Oppor. EO,1,young,45,0.6,0.5111111111111111,0.5925925925925926,0.3888888888888889,0.6111111111111112,0.4074074074074074
82,Equal. Oppor. EO,2,aged,263,0.7566539923954373,0.7300380228136882,0.8368421052631579,0.4520547945205479,0.547945205479452,0.1631578947368421
83,Equal. Oppor. EO,2,young,37,0.5675675675675675,0.5945945945945946,0.65,0.5294117647058824,0.47058823529411764,0.35
110,Equal. Oppor. EO,3,aged,252,0.7738095238095238,0.7619047619047619,0.8688524590163934,0.4782608695652174,0.5217391304347826,0.13114754098360656
111,Equal. Oppor. EO,3,young,48,0.6041666666666666,0.75,0.8148148148148148,0.6666666666666666,0.3333333333333333,0.18518518518518517
138,Equal. Oppor. EO,4,aged,254,0.8110236220472441,0.7677165354330708,0.9016393442622951,0.4225352112676056,0.5774647887323944,0.09836065573770492
