,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
272,DI Score LR,9,female,97,0.711340206185567,0.8041237113402062,0.890625,0.6363636363636364,0.36363636363636365,0.109375
273,DI Score LR,9,male,203,0.7733990147783252,0.7684729064039408,0.8767123287671232,0.49122807017543857,0.5087719298245614,0.1232876712328767
22,DI Score SVM,0,female,102,0.6764705882352942,0.7450980392156863,0.8115942028985508,0.6060606060606061,0.3939393939393939,0.18840579710144928
23,DI Score SVM,0,male,198,0.6262626262626263,0.6818181818181818,0.7163120567375887,0.5964912280701754,0.40350877192982454,0.28368794326241137
50,DI Score SVM,1,female,80,0.6875,0.75,0.8431372549019608,0.5862068965517241,0.41379310344827586,0.1568627450980392
51,DI Score SVM,1,male,220,0.6818181818181818,0.7227272727272728,0.779874213836478,0.5737704918032787,0.4262295081967213,0.22012578616352202
78,DI Score SVM,2,female,103,0.5922330097087378,0.7475728155339806,0.7536231884057971,0.7352941176470589,0.2647058823529412,0.2463768115942029
79,DI Score SVM,2,male,197,0.6903553299492385,0.7106598984771574,0.7801418439716312,0.5357142857142857,0.4642857142857143,0.2198581560283688
106,DI Score SVM,3,female,91,0.6373626373626373,0.6483516483516484,0.7407407407407407,0.5135135135135135,0.4864864864864865,0.25925925925925924
107,DI Score SVM,3,male,209,0.7368421052631579,0.7416267942583732,0.8205128205128205,0.5094339622641509,0.49056603773584906,0.1794871794871795
134,DI Score SVM,4,female,94,0.6063829787234043,0.7553191489361702,0.7741935483870968,0.71875,0.28125,0.22580645161290322
135,DI Score SVM,4,male,206,0.6407766990291263,0.6893203883495146,0.7297297297297297,0.5862068965517241,0.41379310344827586,0.2702702702702703
162,DI Score SVM,5,female,95,0.6210526315789474,0.7263157894736842,0.746268656716418,0.6785714285714286,0.32142857142857145,0.2537313432835821
163,DI Score SVM,5,male,205,0.6292682926829268,0.7073170731707317,0.7412587412587412,0.6290322580645161,0.3709677419354839,0.25874125874125875
190,DI Score SVM,6,female,93,0.6666666666666666,0.7096774193548387,0.7692307692307693,0.5714285714285714,0.42857142857142855,0.23076923076923078
191,DI Score SVM,6,male,207,0.6570048309178744,0.7246376811594203,0.7724137931034483,0.6129032258064516,0.3870967741935484,0.22758620689655173
218,DI Score SVM,7,female,90,0.6,0.6777777777777778,0.7049180327868853,0.6206896551724138,0.3793103448275862,0.29508196721311475
219,DI Score SVM,7,male,210,0.6904761904761905,0.7619047619047619,0.8187919463087249,0.6229508196721312,0.3770491803278688,0.18120805369127516
246,DI Score SVM,8,female,89,0.6629213483146067,0.7303370786516854,0.7966101694915254,0.6,0.4,0.2033898305084746
247,DI Score SVM,8,male,211,0.6872037914691943,0.7251184834123223,0.7880794701986755,0.5666666666666667,0.43333333333333335,0.2119205298013245
274,DI Score SVM,9,female,97,0.6391752577319587,0.7731958762886598,0.8125,0.696969696969697,0.30303030303030304,0.1875
