,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
202,DI Score,7,Female,341,0.40175953079178883,0.9472140762463344,0.9917355371900827,0.9227272727272727,0.07727272727272727,0.008264462809917356
203,DI Score,7,Male,1510,0.5205298013245033,0.9483443708609272,0.9903047091412742,0.9098984771573604,0.0901015228426396,0.009695290858725761
228,DI Score,8,Female,341,0.4046920821114369,0.9384164222873901,0.9834710743801653,0.9136363636363637,0.08636363636363636,0.01652892561983471
229,DI Score,8,Male,1510,0.528476821192053,0.9430463576158941,0.9930747922437673,0.8972081218274112,0.10279187817258884,0.006925207756232687
254,DI Score,9,Female,341,0.40762463343108507,0.9354838709677419,0.9834710743801653,0.9090909090909091,0.09090909090909091,0.01652892561983471
255,DI Score,9,Male,1510,0.5245033112582781,0.9403973509933775,0.9861495844875346,0.8984771573604061,0.10152284263959391,0.013850415512465374
22,Equal. Oppor. DP,0,Female,341,0.5043988269794721,0.8504398826979472,1.0,0.7681818181818182,0.2318181818181818,0.0
23,Equal. Oppor. DP,0,Male,1510,0.5072847682119205,0.9668874172185431,0.9958448753462604,0.9403553299492385,0.05964467005076142,0.004155124653739612
48,Equal. Oppor. DP,1,Female,341,0.4868035190615836,0.8680351906158358,1.0,0.7954545454545454,0.20454545454545456,0.0
49,Equal. Oppor. DP,1,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
74,Equal. Oppor. DP,2,Female,341,0.4868035190615836,0.8680351906158358,1.0,0.7954545454545454,0.20454545454545456,0.0
75,Equal. Oppor. DP,2,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
100,Equal. Oppor. DP,3,Female,341,0.5278592375366569,0.8269794721407625,1.0,0.7318181818181818,0.2681818181818182,0.0
101,Equal. Oppor. DP,3,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
126,Equal. Oppor. DP,4,Female,341,0.5131964809384164,0.841642228739003,1.0,0.7545454545454545,0.24545454545454545,0.0
127,Equal. Oppor. DP,4,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
152,Equal. Oppor. DP,5,Female,341,0.533724340175953,0.8211143695014663,1.0,0.7227272727272728,0.2772727272727273,0.0
153,Equal. Oppor. DP,5,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
178,Equal. Oppor. DP,6,Female,341,0.5249266862170088,0.8299120234604106,1.0,0.7363636363636363,0.2636363636363636,0.0
179,Equal. Oppor. DP,6,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
204,Equal. Oppor. DP,7,Female,341,0.5102639296187683,0.844574780058651,1.0,0.759090909090909,0.2409090909090909,0.0
205,Equal. Oppor. DP,7,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
230,Equal. Oppor. DP,8,Female,341,0.501466275659824,0.8533724340175953,1.0,0.7727272727272727,0.22727272727272727,0.0
231,Equal. Oppor. DP,8,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
256,Equal. Oppor. DP,9,Female,341,0.533724340175953,0.8211143695014663,1.0,0.7227272727272728,0.2772727272727273,0.0
257,Equal. Oppor. DP,9,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
24,Equal. Oppor. EO,0,Female,341,0.39002932551319647,0.9648093841642229,1.0,0.9454545454545454,0.05454545454545454,0.0
25,Equal. Oppor. EO,0,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
50,Equal. Oppor. EO,1,Female,341,0.39589442815249265,0.9530791788856305,0.9917355371900827,0.9318181818181818,0.06818181818181818,0.008264462809917356
