,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
156,Exp. Grad. DP,5,Black,1385,0.13357400722021662,0.844043321299639,0.40828402366863903,0.9046052631578947,0.09539473684210527,0.591715976331361
157,Exp. Grad. DP,5,Other,13268,0.15088935785348206,0.8069791980705456,0.41624213365298174,0.9382740912294835,0.06172590877051656,0.5837578663470183
184,Exp. Grad. DP,6,Black,1416,0.12358757062146893,0.8403954802259888,0.35260115606936415,0.9082864038616251,0.0917135961383749,0.6473988439306358
185,Exp. Grad. DP,6,Other,13237,0.13885321447457882,0.8047140590768301,0.38793879387938796,0.9449717285945073,0.05502827140549273,0.6120612061206121
212,Exp. Grad. DP,7,Black,1410,0.12340425531914893,0.8347517730496454,0.3167701863354037,0.9015212169735789,0.09847878302642114,0.6832298136645962
213,Exp. Grad. DP,7,Other,13243,0.13652495658083516,0.7963452389941856,0.36711509715994023,0.9414023034956557,0.058597696504344314,0.6328849028400598
240,Exp. Grad. DP,8,Black,1436,0.13231197771587744,0.8321727019498607,0.3575418994413408,0.8997613365155132,0.10023866348448687,0.6424581005586593
241,Exp. Grad. DP,8,Other,13217,0.14806688355905273,0.8004085647272452,0.3976555455365194,0.9358948432760364,0.0641051567239636,0.6023444544634806
268,Exp. Grad. DP,9,Black,1442,0.1407766990291262,0.8467406380027739,0.44375,0.8970358814352574,0.1029641185647426,0.55625
269,Exp. Grad. DP,9,Other,13211,0.14321398834304747,0.7991068049352812,0.38613269575612674,0.9391789153573239,0.060821084642676125,0.6138673042438733
18,Exp. Grad. EO,0,Black,1386,0.10894660894660894,0.8852813852813853,0.4759036144578313,0.940983606557377,0.05901639344262295,0.5240963855421686
19,Exp. Grad. EO,0,Other,13267,0.17856335267958093,0.8140498982437627,0.48532934131736527,0.9246499445955475,0.0753500554044525,0.5146706586826347
46,Exp. Grad. EO,1,Black,1399,0.12151536812008577,0.8598999285203717,0.42857142857142855,0.924404272801972,0.07559572719802794,0.5714285714285714
47,Exp. Grad. EO,1,Other,13254,0.17949298325033952,0.8176399577486042,0.4942839951865223,0.9258811681772406,0.07411883182275932,0.5057160048134778
74,Exp. Grad. EO,2,Black,1398,0.11015736766809728,0.8884120171673819,0.4941860465116279,0.9437194127243067,0.05628058727569331,0.5058139534883721
75,Exp. Grad. EO,2,Other,13255,0.1827235005658242,0.8133534515277254,0.4922015596880624,0.9212780969660317,0.07872190303396835,0.5077984403119377
102,Exp. Grad. EO,3,Black,1409,0.12278211497515969,0.8587650816181689,0.42696629213483145,0.9212022745735174,0.07879772542648253,0.5730337078651685
103,Exp. Grad. EO,3,Other,13244,0.18061008758683178,0.8181818181818182,0.49759615384615385,0.9257765227914482,0.07422347720855184,0.5024038461538461
130,Exp. Grad. EO,4,Black,1438,0.10917941585535466,0.8796940194714882,0.45652173913043476,0.9417862838915471,0.058213716108452954,0.5434782608695652
131,Exp. Grad. EO,4,Other,13215,0.18426031025349981,0.8163450624290579,0.5012040939193257,0.9221671889214597,0.07783281107854038,0.4987959060806743
158,Exp. Grad. EO,5,Black,1385,0.1111913357400722,0.8750902527075812,0.4437869822485207,0.9350328947368421,0.0649671052631579,0.5562130177514792
159,Exp. Grad. EO,5,Other,13268,0.18932770575821525,0.819339764847754,0.5172310458495655,0.9208538918537912,0.07914610814620884,0.4827689541504345
186,Exp. Grad. EO,6,Black,1416,0.1094632768361582,0.8912429378531074,0.5028901734104047,0.9452936444086887,0.054706355591311345,0.49710982658959535
187,Exp. Grad. EO,6,Other,13237,0.18093223540077058,0.8164236609503664,0.49474947494749477,0.9246768982229402,0.07532310177705977,0.5052505250525052
214,Exp. Grad. EO,7,Black,1410,0.10921985815602837,0.875886524822695,0.43478260869565216,0.932746196957566,0.06725380304243395,0.5652173913043478
215,Exp. Grad. EO,7,Other,13243,0.19006267462055426,0.8202824133504493,0.5204783258594918,0.9216003232976359,0.07839967670236411,0.4795216741405082
242,Exp. Grad. EO,8,Black,1436,0.12256267409470752,0.8655988857938719,0.45251396648044695,0.92442322991249,0.07557677008750995,0.547486033519553
243,Exp. Grad. EO,8,Other,13217,0.18831807520617386,0.8165998335477037,0.5097685602645026,0.9198179979777553,0.0801820020222447,0.49023143973549743
270,Exp. Grad. EO,9,Black,1442,0.11026352288488211,0.8883495145631068,0.49375,0.9375975039001561,0.062402496099843996,0.50625
271,Exp. Grad. EO,9,Other,13211,0.18151540383014156,0.8116720914389524,0.48655110579796773,0.9219462747085656,0.07805372529143437,0.5134488942020323
12,Grid Search DP,0,Black,1386,0.1038961038961039,0.8787878787878788,0.42771084337349397,0.9401639344262295,0.05983606557377049,0.572289156626506
13,Grid Search DP,0,Other,13267,0.16627722921534635,0.8204567724429035,0.47365269461077847,0.937141130250831,0.06285886974916893,0.5263473053892216
40,Grid Search DP,1,Black,1399,0.11508220157255182,0.8577555396711937,0.3956043956043956,0.9268693508627773,0.07313064913722268,0.6043956043956044
41,Grid Search DP,1,Other,13254,0.16538403500829937,0.8248076052512449,0.4804452466907341,0.9400805639476334,0.05991943605236657,0.5195547533092659
68,Grid Search DP,2,Black,1398,0.10801144492131616,0.8719599427753935,0.4186046511627907,0.935562805872757,0.06443719412724307,0.5813953488372093
69,Grid Search DP,2,Other,13255,0.17216144850999623,0.8249717087891362,0.4943011397720456,0.9360951516984175,0.0639048483015825,0.5056988602279544
96,Grid Search DP,3,Black,1409,0.1447835344215756,0.8197303051809794,0.3595505617977528,0.8862713241267263,0.11372867587327376,0.6404494382022472
97,Grid Search DP,3,Other,13244,0.11046511627906977,0.7832225913621262,0.28846153846153844,0.949273900766438,0.05072609923356192,0.7115384615384616
124,Grid Search DP,4,Black,1438,0.10361613351877608,0.868567454798331,0.391304347826087,0.9385964912280702,0.06140350877192982,0.6086956521739131
125,Grid Search DP,4,Other,13215,0.1695800227014756,0.8205826712069618,0.48043347381095725,0.9348023855251187,0.06519761447488123,0.5195665261890428
152,Grid Search DP,5,Black,1385,0.10541516245487365,0.867870036101083,0.3905325443786982,0.9342105263157895,0.06578947368421052,0.6094674556213018
153,Grid Search DP,5,Other,13268,0.17523364485981308,0.8246909858305698,0.4998501648186994,0.9338435202900011,0.066156479709999,0.5001498351813005
180,Grid Search DP,6,Black,1416,0.1059322033898305,0.876412429378531,0.4277456647398844,0.9388576025744167,0.061142397425583264,0.5722543352601156
181,Grid Search DP,6,Other,13237,0.16317896804411877,0.8266223464531238,0.47974797479747977,0.9433562197092084,0.0566437802907916,0.5202520252025202
208,Grid Search DP,7,Black,1410,0.10567375886524823,0.8666666666666667,0.37888198757763975,0.9295436349079264,0.07045636509207366,0.6211180124223602
