,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
170,Massaging,6,aged,257,0.7120622568093385,0.7237354085603113,0.8010752688172043,0.5211267605633803,0.4788732394366197,0.1989247311827957
171,Massaging,6,young,43,0.7906976744186046,0.6744186046511628,0.9166666666666666,0.3684210526315789,0.631578947368421,0.08333333333333333
198,Massaging,7,aged,257,0.7120622568093385,0.7509727626459144,0.8216216216216217,0.5694444444444444,0.4305555555555556,0.1783783783783784
199,Massaging,7,young,43,0.6976744186046512,0.6511627906976745,0.8,0.4444444444444444,0.5555555555555556,0.2
226,Massaging,8,aged,260,0.75,0.7576923076923077,0.851063829787234,0.5138888888888888,0.4861111111111111,0.14893617021276595
227,Massaging,8,young,40,0.75,0.65,0.8636363636363636,0.3888888888888889,0.6111111111111112,0.13636363636363635
254,Massaging,9,aged,255,0.7803921568627451,0.7411764705882353,0.8594594594594595,0.42857142857142855,0.5714285714285714,0.14054054054054055
255,Massaging,9,young,45,0.6888888888888889,0.6444444444444445,0.8,0.45,0.55,0.2
4,Pref. Sampling,0,aged,251,0.6055776892430279,0.7171314741035857,0.7262569832402235,0.6944444444444444,0.3055555555555556,0.2737430167597765
5,Pref. Sampling,0,young,49,0.8571428571428571,0.7346938775510204,0.967741935483871,0.3333333333333333,0.6666666666666666,0.03225806451612903
32,Pref. Sampling,1,aged,248,0.6451612903225806,0.7540322580645161,0.7734806629834254,0.7014925373134329,0.29850746268656714,0.2265193370165746
33,Pref. Sampling,1,young,52,0.8076923076923077,0.5961538461538461,0.8620689655172413,0.2608695652173913,0.7391304347826086,0.13793103448275862
60,Pref. Sampling,2,aged,266,0.6578947368421053,0.7406015037593985,0.7789473684210526,0.6447368421052632,0.35526315789473684,0.22105263157894736
61,Pref. Sampling,2,young,34,0.8235294117647058,0.7058823529411765,0.95,0.35714285714285715,0.6428571428571429,0.05
88,Pref. Sampling,3,aged,254,0.6338582677165354,0.7677165354330708,0.7833333333333333,0.7297297297297297,0.2702702702702703,0.21666666666666667
89,Pref. Sampling,3,young,46,0.7608695652173914,0.5869565217391305,0.7666666666666667,0.25,0.75,0.23333333333333334
116,Pref. Sampling,4,aged,256,0.64453125,0.71875,0.7540983606557377,0.6301369863013698,0.3698630136986301,0.2459016393442623
117,Pref. Sampling,4,young,44,0.8181818181818182,0.7045454545454546,0.9259259259259259,0.35294117647058826,0.6470588235294118,0.07407407407407407
144,Pref. Sampling,5,aged,252,0.6428571428571429,0.7222222222222222,0.7584269662921348,0.6351351351351351,0.36486486486486486,0.24157303370786518
145,Pref. Sampling,5,young,48,0.7708333333333334,0.6458333333333334,0.8125,0.3125,0.6875,0.1875
172,Pref. Sampling,6,aged,257,0.6108949416342413,0.6926070038910506,0.7096774193548387,0.647887323943662,0.352112676056338,0.2903225806451613
173,Pref. Sampling,6,young,43,0.8604651162790697,0.6046511627906976,0.9166666666666666,0.21052631578947367,0.7894736842105263,0.08333333333333333
200,Pref. Sampling,7,aged,257,0.6342412451361867,0.7431906614785992,0.7621621621621621,0.6944444444444444,0.3055555555555556,0.23783783783783785
201,Pref. Sampling,7,young,43,0.7441860465116279,0.6511627906976745,0.84,0.3888888888888889,0.6111111111111112,0.16
228,Pref. Sampling,8,aged,260,0.6576923076923077,0.7192307692307692,0.7606382978723404,0.6111111111111112,0.3888888888888889,0.2393617021276596
229,Pref. Sampling,8,young,40,0.8,0.7,0.9545454545454546,0.3888888888888889,0.6111111111111112,0.045454545454545456
256,Pref. Sampling,9,aged,255,0.6784313725490196,0.7019607843137254,0.7621621621621621,0.5428571428571428,0.45714285714285713,0.23783783783783785
257,Pref. Sampling,9,young,45,0.7111111111111111,0.6666666666666666,0.84,0.45,0.55,0.16
6,Reweighing,0,aged,251,0.7131474103585658,0.7529880478087649,0.8268156424581006,0.5694444444444444,0.4305555555555556,0.17318435754189945
7,Reweighing,0,young,49,0.7959183673469388,0.7551020408163265,0.9354838709677419,0.4444444444444444,0.5555555555555556,0.06451612903225806
34,Reweighing,1,aged,248,0.7580645161290323,0.7862903225806451,0.8729281767955801,0.5522388059701493,0.44776119402985076,0.1270718232044199
35,Reweighing,1,young,52,0.7692307692307693,0.5576923076923077,0.7931034482758621,0.2608695652173913,0.7391304347826086,0.20689655172413793
62,Reweighing,2,aged,266,0.7781954887218046,0.7781954887218046,0.8894736842105263,0.5,0.5,0.11052631578947368
63,Reweighing,2,young,34,0.7647058823529411,0.6470588235294118,0.85,0.35714285714285715,0.6428571428571429,0.15
90,Reweighing,3,aged,254,0.7401574803149606,0.7795275590551181,0.8666666666666667,0.5675675675675675,0.43243243243243246,0.13333333333333333
91,Reweighing,3,young,46,0.6739130434782609,0.6739130434782609,0.7666666666666667,0.5,0.5,0.23333333333333334
118,Reweighing,4,aged,256,0.77734375,0.7734375,0.8852459016393442,0.4931506849315068,0.5068493150684932,0.11475409836065574
119,Reweighing,4,young,44,0.5909090909090909,0.7045454545454546,0.7407407407407407,0.6470588235294118,0.35294117647058826,0.25925925925925924
146,Reweighing,5,aged,252,0.7420634920634921,0.7738095238095238,0.8651685393258427,0.5540540540540541,0.44594594594594594,0.1348314606741573
147,Reweighing,5,young,48,0.6875,0.6458333333333334,0.75,0.4375,0.5625,0.25
174,Reweighing,6,aged,257,0.7470817120622568,0.7509727626459144,0.8440860215053764,0.5070422535211268,0.49295774647887325,0.15591397849462366
175,Reweighing,6,young,43,0.7441860465116279,0.7209302325581395,0.9166666666666666,0.47368421052631576,0.5263157894736842,0.08333333333333333
202,Reweighing,7,aged,257,0.7587548638132295,0.77431906614786,0.8702702702702703,0.5277777777777778,0.4722222222222222,0.12972972972972974
203,Reweighing,7,young,43,0.7209302325581395,0.627906976744186,0.8,0.3888888888888889,0.6111111111111112,0.2
230,Reweighing,8,aged,260,0.7730769230769231,0.7576923076923077,0.8670212765957447,0.4722222222222222,0.5277777777777778,0.13297872340425532
231,Reweighing,8,young,40,0.775,0.675,0.9090909090909091,0.3888888888888889,0.6111111111111112,0.09090909090909091
258,Reweighing,9,aged,255,0.8274509803921568,0.7725490196078432,0.9135135135135135,0.4,0.6,0.08648648648648649
259,Reweighing,9,young,45,0.6666666666666666,0.7111111111111111,0.84,0.55,0.45,0.16
0,Unmitigated-LR,0,aged,251,0.7211155378486056,0.7529880478087649,0.8324022346368715,0.5555555555555556,0.4444444444444444,0.16759776536312848
1,Unmitigated-LR,0,young,49,0.6938775510204082,0.7346938775510204,0.8387096774193549,0.5555555555555556,0.4444444444444444,0.16129032258064516
28,Unmitigated-LR,1,aged,248,0.7741935483870968,0.7862903225806451,0.8839779005524862,0.5223880597014925,0.47761194029850745,0.11602209944751381
29,Unmitigated-LR,1,young,52,0.5961538461538461,0.6538461538461539,0.7241379310344828,0.5652173913043478,0.43478260869565216,0.27586206896551724
56,Unmitigated-LR,2,aged,266,0.7819548872180451,0.7819548872180451,0.8947368421052632,0.5,0.5,0.10526315789473684
57,Unmitigated-LR,2,young,34,0.5588235294117647,0.6176470588235294,0.65,0.5714285714285714,0.42857142857142855,0.35
84,Unmitigated-LR,3,aged,254,0.7559055118110236,0.7795275590551181,0.8777777777777778,0.5405405405405406,0.4594594594594595,0.12222222222222222
85,Unmitigated-LR,3,young,46,0.5652173913043478,0.6956521739130435,0.7,0.6875,0.3125,0.3
112,Unmitigated-LR,4,aged,256,0.78515625,0.765625,0.8852459016393442,0.4657534246575342,0.5342465753424658,0.11475409836065574
113,Unmitigated-LR,4,young,44,0.4772727272727273,0.6818181818181818,0.6296296296296297,0.7647058823529411,0.23529411764705882,0.37037037037037035
140,Unmitigated-LR,5,aged,252,0.7698412698412699,0.7936507936507936,0.898876404494382,0.5405405405405406,0.4594594594594595,0.10112359550561797
141,Unmitigated-LR,5,young,48,0.5416666666666666,0.5416666666666666,0.5625,0.5,0.5,0.4375
168,Unmitigated-LR,6,aged,257,0.7665369649805448,0.7626459143968871,0.8655913978494624,0.49295774647887325,0.5070422535211268,0.13440860215053763
169,Unmitigated-LR,6,young,43,0.6511627906976745,0.7209302325581395,0.8333333333333334,0.5789473684210527,0.42105263157894735,0.16666666666666666
196,Unmitigated-LR,7,aged,257,0.77431906614786,0.7898832684824902,0.8918918918918919,0.5277777777777778,0.4722222222222222,0.10810810810810811
197,Unmitigated-LR,7,young,43,0.6511627906976745,0.6046511627906976,0.72,0.4444444444444444,0.5555555555555556,0.28
224,Unmitigated-LR,8,aged,260,0.7846153846153846,0.7538461538461538,0.8723404255319149,0.4444444444444444,0.5555555555555556,0.1276595744680851
225,Unmitigated-LR,8,young,40,0.625,0.675,0.7727272727272727,0.5555555555555556,0.4444444444444444,0.22727272727272727
252,Unmitigated-LR,9,aged,255,0.8313725490196079,0.7686274509803922,0.9135135135135135,0.38571428571428573,0.6142857142857143,0.08648648648648649
253,Unmitigated-LR,9,young,45,0.6222222222222222,0.7111111111111111,0.8,0.6,0.4,0.2
